X,Y,Z,Yaw
1.3642946142411647,0.4016127800425515,-0.04477013070232849,0.6265682327204837
1.364610882937878,0.4018411188271028,-0.0448022600928929,0.6265747041039362
1.36492748152598,0.40206955384342496,-0.0448344844133686,0.626580556588735
1.365244433666146,0.4022979840337708,-0.044866635649625036,0.6265852131628794
1.3655617196003746,0.4025270221984065,-0.044898992396468024,0.6265904659773881
1.3658796891853615,0.40275573992036967,-0.04493130559380473,0.6265926980627882
1.366198101942045,0.4029853999587301,-0.04496386836763344,0.6265962091478242
1.366517287071389,0.40321476589402416,-0.0449964143910386,0.6265966557960249
1.3668369765628445,0.40344530469550205,-0.04502925067948599,0.6265988335518328
1.3671576358541166,0.4036754760238099,-0.045062305218269455,0.6265975736735945
1.3674786100545577,0.4039069228638671,-0.04509560761864076,0.6265989295633493
1.3678006991351586,0.40413806633523197,-0.04512919092819581,0.6265964064077086
1.3531094573824702,0.3935245115360175,-0.043592638164557745,0.626350748154942
1.3534308083588056,0.3937571198378824,-0.04362747190310437,0.6263543392516806
1.3537525917677091,0.39398999879425917,-0.04366240551716516,0.6263611699204862
1.3540746649247342,0.3942232332284633,-0.043697350888570824,0.6263638411461169
1.3543967772267294,0.39445664312477974,-0.043732158874408816,0.6263699339534111
1.368122935788108,0.40437041123246387,-0.04516319759922663,0.6265973498645915
1.3547192004521862,0.39469014798687424,-0.04376710427832883,0.6263723379067033
1.3550414720667316,0.394923666714628,-0.043801868801964766,0.6263783497018719
1.3553643321098825,0.3951575161647903,-0.04383667512710951,0.6263811216358026
1.355687019498149,0.3953912171776711,-0.04387141899882102,0.6263869922989235
1.3560100809405138,0.3956251365565986,-0.04390618209820074,0.6263899819906806
1.3684462133198576,0.40460251702639854,-0.04519732481269709,0.6265942766512618
1.3563327714602758,0.3958588244486982,-0.04394083926710293,0.6263961344020292
1.3566556157214744,0.39609257001636505,-0.04397542793214371,0.626399851223076
1.3569779977879903,0.3963259832093609,-0.04400991811110222,0.6264064230554841
1.3573003407943915,0.3965593182643215,-0.044044302490969606,0.6264108907454331
1.3576221358710896,0.39679226720400995,-0.044078585982845336,0.6264180124289365
1.3687693530286384,0.4048356595182416,-0.04523178036956518,0.626595408734129
1.3579437200827615,0.3970250111268217,-0.04411271322422486,0.6264233317605589
1.3582647527615497,0.3972573145588794,-0.04414677623974289,0.6264308470107657
1.3585854248391065,0.39748933899123406,-0.04418063586628854,0.6264369132091817
1.3690935806486286,0.40506857028519144,-0.045266404532217475,0.6265921471765106
1.3589055209371748,0.397720971141571,-0.0442144560005501,0.626445136336583
1.3694173593447312,0.40530229452022704,-0.04530131669721382,0.626593819577119
1.3592252286901754,0.39795208846701013,-0.04424799810594934,0.6264514708712449
1.3595444656605058,0.39818287218522497,-0.04428159740525964,0.6264593308108954
1.3598632208099193,0.39841324720897264,-0.04431488507784909,0.6264661831020343
1.3601814838809243,0.39864317592150544,-0.04434804072786447,0.6264739216498564
1.360499321792866,0.39887274697243924,-0.044381037386322264,0.6264806701413702
1.3608167748165105,0.39910208343872344,-0.04441400161378495,0.6264885043970484
1.3697422074076362,0.40553580431187364,-0.045336404600189645,0.6265907886598431
1.3611338292912638,0.3993311105209122,-0.044446802263600066,0.6264957238727695
1.3700661447374507,0.40576987111923507,-0.04537139092631717,0.6265933591807594
1.3614506576688217,0.39955977907195905,-0.04447951621309609,0.6265031641681569
1.3703911371135815,0.4060037298720734,-0.045406642685377696,0.6265909103498923
1.361767009776383,0.3997883815609241,-0.04451210989973328,0.6265109249606057
1.3707150551962881,0.4062378003047511,-0.04544189301556839,0.6265943149060053
1.362083295121518,0.40001675462236985,-0.04454464162460969,0.6265186917939796
1.3710399178241375,0.40647163958055677,-0.04547740537508729,0.6265924161010226
1.3623992379013319,0.400244804358241,-0.044576974449125784,0.6265259857939499
1.3627151275966671,0.40047296494925455,-0.04460928446632012,0.626533781566943
1.3630308977154624,0.40070090963496513,-0.04464160045306237,0.6265412346284454
1.3633467481108767,0.40092878336821247,-0.044673699186859456,0.6265480757887619
1.371363467885451,0.40670546544974906,-0.045512910893663244,0.6265968253561995
1.3636625210003381,0.40115677663294175,-0.044705944295671984,0.6265553727550237
1.3639784509142587,0.401384859877961,-0.04473801107934175,0.6265623351204964
1.3642946142411647,0.4016127800425515,-0.04477013070232849,0.6265682327204837
1.364610882937878,0.4018411188271028,-0.0448022600928929,0.6265747041039362
1.36492748152598,0.40206955384342496,-0.0448344844133686,0.626580556588735
1.365244433666146,0.4022979840337708,-0.044866635649625036,0.6265852131628794
1.3655617196003746,0.4025270221984065,-0.044898992396468024,0.6265904659773881
1.3716880124437776,0.40693916594234253,-0.04554868217960445,0.6265956419598261
1.3658796891853615,0.40275573992036967,-0.04493130559380473,0.6265926980627882
1.3720109869303287,0.4071725986666628,-0.04558444987745322,0.6266012793644393
1.372334864696717,0.40740594244770945,-0.0456204381509098,0.6266011358503912
1.366198101942045,0.4029853999587301,-0.04496386836763344,0.6265962091478242
1.366517287071389,0.40321476589402416,-0.0449964143910386,0.6265966557960249
1.3726569560811424,0.4076388035617285,-0.04565638788039683,0.6266081669840385
1.372979871347272,0.40787162222602263,-0.04569252423328088,0.6266092777593442
1.3733008014145671,0.40810371408124113,-0.045728615334534206,0.6266178868849992
1.3736225129683033,0.4083358834894471,-0.045764769630753654,0.626620379008006
1.3739420907589843,0.40856713239078674,-0.045800825540451284,0.6266305035508424
1.374262394388092,0.4087984599852531,-0.045836978617109614,0.6266344811008815
1.3745804733184588,0.4090287527138504,-0.04587290971314803,0.6266459716421215
1.3748992701782052,0.40925912279248505,-0.04590901299314981,0.6266512978724388
1.3752158253843578,0.4094884911538965,-0.04594462822530562,0.6266636470040013
1.375533096413752,0.409717811706794,-0.0459806622155883,0.6266700194389442
1.3758482223288673,0.40994639710475506,-0.04601578835086856,0.6266824974042597
1.3761641199976355,0.4101747679647784,-0.0460515358441316,0.6266894412343873
1.3764780656896123,0.4104026750311025,-0.046086078463606434,0.6267014648391113
1.376792846204703,0.41063016912019457,-0.04612141490697472,0.6267084453001331
1.377105931469417,0.4108575395646842,-0.046155357887568665,0.6267194922327576
1.377419997847457,0.4110838770196439,-0.04619015339831328,0.6267282624395217
1.3777325914633258,0.41131052123156014,-0.04622401749811625,0.6267409333580513
1.3780460376465677,0.41153623710210196,-0.04625843170273142,0.6267521397170962
1.3783582482894068,0.41176214419559143,-0.046291963804074965,0.626764649983898
1.378671273609621,0.41198738162697696,-0.04632594935021586,0.6267756657925236
1.3789837338043431,0.41221277928641814,-0.04635921255682088,0.6267863546749012
1.3792972531862688,0.4124376898809529,-0.04639293030178809,0.6267954631351728
1.3796109824169893,0.4126628150944999,-0.046425800911619186,0.6268049531466248
1.3799256280320666,0.4128878998420851,-0.0464592058011114,0.6268113865301513
1.380240710727538,0.4131136486203815,-0.04649238357927532,0.6268221742304632
1.3805567510562573,0.41333963584082556,-0.04652579600780102,0.6268297323624255
1.3668369765628445,0.40344530469550205,-0.04502925067948599,0.6265988335518328
1.3808739795334992,0.41356567616829043,-0.04655939153896188,0.6268424393331491
1.3671576358541166,0.4036754760238099,-0.045062305218269455,0.6265975736735945
1.3811919486208435,0.41379234253085334,-0.046592944684246435,0.6268495718892848
1.3674786100545577,0.4039069228638671,-0.04509560761864076,0.6265989295633493
1.3678006991351586,0.40413806633523197,-0.04512919092819581,0.6265964064077086
1.368122935788108,0.40437041123246387,-0.04516319759922663,0.6265973498645915
1.3684462133198576,0.40460251702639854,-0.04519732481269709,0.6265942766512618
1.3815109204520617,0.4140199043612296,-0.0466267675993875,0.6268619777112518
1.3687693530286384,0.4048356595182416,-0.04523178036956518,0.626595408734129
1.3690935806486286,0.40506857028519144,-0.045266404532217475,0.6265921471765106
1.3818307454479202,0.4142481549748869,-0.046661009060379816,0.6268706809546878
1.3694173593447312,0.40530229452022704,-0.04530131669721382,0.626593819577119
1.3821513859461232,0.4144773976581559,-0.04669522971049572,0.6268863618289217
1.3697422074076362,0.40553580431187364,-0.045336404600189645,0.6265907886598431
1.3700661447374507,0.40576987111923507,-0.04537139092631717,0.6265933591807594
1.3824727530936987,0.41470753173053426,-0.046729616528518314,0.6268985844613013
1.3703911371135815,0.4060037298720734,-0.045406642685377696,0.6265909103498923
1.3827951269256733,0.4149384027493866,-0.04676412383001849,0.62691751897364
1.3707150551962881,0.4062378003047511,-0.04544189301556839,0.6265943149060053
1.3710399178241375,0.40647163958055677,-0.04547740537508729,0.6265924161010226
1.3831182274036715,0.41516964733645667,-0.04679867645348043,0.6269292661830829
1.371363467885451,0.40670546544974906,-0.045512910893663244,0.6265968253561995
1.3834424370108698,0.41540128193518117,-0.04683330891680443,0.6269462473419554
1.3837672840599753,0.41563342516824126,-0.04686812181354358,0.6269562509983501
1.3716880124437776,0.40693916594234253,-0.04554868217960445,0.6265956419598261
1.3720109869303287,0.4071725986666628,-0.04558444987745322,0.6266012793644393
1.372334864696717,0.40740594244770945,-0.0456204381509098,0.6266011358503912
1.3726569560811424,0.4076388035617285,-0.04565638788039683,0.6266081669840385
1.372979871347272,0.40787162222602263,-0.04569252423328088,0.6266092777593442
1.3733008014145671,0.40810371408124113,-0.045728615334534206,0.6266178868849992
1.3736225129683033,0.4083358834894471,-0.045764769630753654,0.626620379008006
1.3840925025181443,0.4158657838096171,-0.04690326788780613,0.6269751678118505
1.3739420907589843,0.40856713239078674,-0.045800825540451284,0.6266305035508424
1.374262394388092,0.4087984599852531,-0.045836978617109614,0.6266344811008815
1.3745804733184588,0.4090287527138504,-0.04587290971314803,0.6266459716421215
1.3748992701782052,0.40925912279248505,-0.04590901299314981,0.6266512978724388
1.3844179039653446,0.41609867181429794,-0.0469383779650307,0.6269869949710494
1.3752158253843578,0.4094884911538965,-0.04594462822530562,0.6266636470040013
1.384743677166131,0.41633169446421237,-0.046973554988017696,0.6270071000535611
1.375533096413752,0.409717811706794,-0.0459806622155883,0.6266700194389442
1.385069495771334,0.41656513126443045,-0.0470087401296162,0.6270196468601635
1.3758482223288673,0.40994639710475506,-0.04601578835086856,0.6266824974042597
1.3761641199976355,0.4101747679647784,-0.0460515358441316,0.6266894412343873
1.3764780656896123,0.4104026750311025,-0.046086078463606434,0.6267014648391113
1.3853962155220128,0.41679802049413245,-0.047044003818061814,0.6270364515512518
1.376792846204703,0.41063016912019457,-0.04612141490697472,0.6267084453001331
1.3857216414687874,0.41703166599846214,-0.04707929380153533,0.6270496929897887
1.377105931469417,0.4108575395646842,-0.046155357887568665,0.6267194922327576
1.377419997847457,0.4110838770196439,-0.04619015339831328,0.6267282624395217
1.386047735617685,0.4172646223019131,-0.04711448171197219,0.6270688012999904
1.3863734540263712,0.41749773839653515,-0.04714976269200194,0.6270788232200327
1.3866991813832918,0.4177308161386625,-0.04718506548065049,0.6270990620797764
1.3777325914633258,0.41131052123156014,-0.04622401749811625,0.6267409333580513
1.3780460376465677,0.41153623710210196,-0.04625843170273142,0.6267521397170962
1.3783582482894068,0.41176214419559143,-0.046291963804074965,0.626764649983898
1.378671273609621,0.41198738162697696,-0.04632594935021586,0.6267756657925236
1.3870243717661694,0.41796399545779517,-0.047220164477435184,0.6271107018021221
1.3873500899805324,0.41819628249819263,-0.047255370548789755,0.6271272635130338
1.3789837338043431,0.41221277928641814,-0.04635921255682088,0.6267863546749012
1.3792972531862688,0.4124376898809529,-0.04639293030178809,0.6267954631351728
1.3876746345674635,0.41842938505540467,-0.047290658745922975,0.6271406020419188
1.3796109824169893,0.4126628150944999,-0.046425800911619186,0.6268049531466248
1.3879992649288038,0.4186614833627593,-0.04732582845964062,0.6271594291895386
1.3799256280320666,0.4128878998420851,-0.0464592058011114,0.6268113865301513
1.3883232106555456,0.4188933089897351,-0.04736108827485183,0.6271704190120607
1.388646677911278,0.419124986319387,-0.04739615608305689,0.6271916307816218
1.3889693570195294,0.4193564211944395,-0.047431092132280084,0.6272048503100609
1.3892922307268742,0.419586769460038,-0.04746603352734047,0.6272229997329991
1.380240710727538,0.4131136486203815,-0.04649238357927532,0.6268221742304632
1.3896137149722152,0.41981773567034814,-0.047500992190939895,0.6272387605692195
1.3805567510562573,0.41333963584082556,-0.04652579600780102,0.6268297323624255
1.3899351534526592,0.42004748838668676,-0.047535750580355224,0.6272600012831835
1.3808739795334992,0.41356567616829043,-0.04655939153896188,0.6268424393331491
1.3902555363611346,0.4202770818766425,-0.04757046727280925,0.6272741295113942
1.3905760452336804,0.4205056697250746,-0.04760519032340016,0.6272943255036695
1.3908951542158723,0.4207348482104294,-0.04763976093943234,0.6273114867282613
1.3811919486208435,0.41379234253085334,-0.046592944684246435,0.6268495718892848
1.3912141844169004,0.4209630014276813,-0.04767417569724927,0.6273346847376581
1.3815109204520617,0.4140199043612296,-0.0466267675993875,0.6268619777112518
1.3818307454479202,0.4142481549748869,-0.046661009060379816,0.6268706809546878
1.3821513859461232,0.4144773976581559,-0.04669522971049572,0.6268863618289217
1.3915324496719677,0.42119084034844834,-0.04770864211583281,0.6273494211689649
1.3824727530936987,0.41470753173053426,-0.046729616528518314,0.6268985844613013
1.3918503173630405,0.42141847335081245,-0.04774287052281867,0.6273734688257719
1.3827951269256733,0.4149384027493866,-0.04676412383001849,0.62691751897364
1.392167752970188,0.42164599429746064,-0.047777111059489896,0.6273887400081655
1.3831182274036715,0.41516964733645667,-0.04679867645348043,0.6269292661830829
1.3924855037776869,0.42187263875678915,-0.047811314382481374,0.6274088394056674
1.3834424370108698,0.41540128193518117,-0.04683330891680443,0.6269462473419554
1.3837672840599753,0.41563342516824126,-0.04686812181354358,0.6269562509983501
1.3840925025181443,0.4158657838096171,-0.04690326788780613,0.6269751678118505
1.392802341351359,0.42210022057734,-0.047845590535034954,0.6274262446990414
1.3844179039653446,0.41609867181429794,-0.0469383779650307,0.6269869949710494
1.3931192922709374,0.4223269178132856,-0.047879731339706494,0.6274491984184914
1.3934355269468752,0.4225538484518877,-0.04791324451317522,0.6274656379098187
1.384743677166131,0.41633169446421237,-0.046973554988017696,0.6270071000535611
1.385069495771334,0.41656513126443045,-0.0470087401296162,0.6270196468601635
1.393751034061454,0.422780076859112,-0.04794566745184628,0.6274898103746975
1.3853962155220128,0.41679802049413245,-0.047044003818061814,0.6270364515512518
1.3857216414687874,0.41703166599846214,-0.04707929380153533,0.6270496929897887
1.3940659076318187,0.4230065622462096,-0.04797754322677625,0.6275094392599928
1.3943804507908375,0.42323192618464317,-0.04800917276191574,0.6275338329989595
1.386047735617685,0.4172646223019131,-0.04711448171197219,0.6270688012999904
1.3863734540263712,0.41749773839653515,-0.04714976269200194,0.6270788232200327
1.3866991813832918,0.4177308161386625,-0.04718506548065049,0.6270990620797764
1.3946940761556057,0.423457782527856,-0.048040201342304384,0.6275544861294413
1.3870243717661694,0.41796399545779517,-0.047220164477435184,0.6271107018021221
1.3873500899805324,0.41819628249819263,-0.047255370548789755,0.6271272635130338
1.395007526032432,0.4236825363967941,-0.04807130748149524,0.6275787534569076
1.3876746345674635,0.41842938505540467,-0.047290658745922975,0.6271406020419188
1.3879992649288038,0.4186614833627593,-0.04732582845964062,0.6271594291895386
1.3953202243471154,0.42390772165459467,-0.04810201509632242,0.6275988091265868
1.395633186232357,0.42413213377869363,-0.04813293772684865,0.6276217545313563
1.3959457060531104,0.4243571117065703,-0.048163561667810995,0.6276403195387753
1.3883232106555456,0.4188933089897351,-0.04736108827485183,0.6271704190120607
1.396258789029246,0.42458160356578434,-0.04819447316856182,0.6276615936679939
1.3965715522594895,0.4248067939832794,-0.0482252625645638,0.6276790500593645
1.388646677911278,0.419124986319387,-0.04739615608305689,0.6271916307816218
1.3968850269650719,0.42503164007140726,-0.048256175207650465,0.6276988054974774
1.3970312221542174,0.42512305474474915,-0.04821919315994316,0.6270499642445874
1.397113350896963,0.42519868897810753,-0.048155814911921585,0.6263158491911761
1.3889693570195294,0.4193564211944395,-0.047431092132280084,0.6272048503100609
1.3971737030452862,0.42528607424658404,-0.048081339397149814,0.6256188675894251
1.3892922307268742,0.419586769460038,-0.04746603352734047,0.6272229997329991
1.397232248635554,0.42538759073705484,-0.04800744592691583,0.6249424687523991
1.3896137149722152,0.41981773567034814,-0.047500992190939895,0.6272387605692195
1.3972930092565274,0.42549723351614,-0.04793489436619183,0.624251179708554
1.3899351534526592,0.42004748838668676,-0.047535750580355224,0.6272600012831835
1.3902555363611346,0.4202770818766425,-0.04757046727280925,0.6272741295113942
1.3973607663879606,0.4256177989671626,-0.04786585664953724,0.6235516159064194
1.3974379978127136,0.42575160564581144,-0.047801876462652854,0.6228437009743184
1.3905760452336804,0.4205056697250746,-0.04760519032340016,0.6272943255036695
1.3908951542158723,0.4207348482104294,-0.04763976093943234,0.6273114867282613
1.3912141844169004,0.4209630014276813,-0.04767417569724927,0.6273346847376581
1.3915324496719677,0.42119084034844834,-0.04770864211583281,0.6273494211689649
1.3918503173630405,0.42141847335081245,-0.04774287052281867,0.6273734688257719
1.392167752970188,0.42164599429746064,-0.047777111059489896,0.6273887400081655
1.3924855037776869,0.42187263875678915,-0.047811314382481374,0.6274088394056674
1.392802341351359,0.42210022057734,-0.047845590535034954,0.6274262446990414
1.3975172365466464,0.4258915281392917,-0.04774127393169755,0.6221211688897498
1.3931192922709374,0.4223269178132856,-0.047879731339706494,0.6274491984184914
1.3934355269468752,0.4225538484518877,-0.04791324451317522,0.6274656379098187
1.397597357490599,0.4260380222423136,-0.04768507144092374,0.6213902151252857
1.393751034061454,0.422780076859112,-0.04794566745184628,0.6274898103746975
1.397677934790941,0.42618938565901376,-0.04763297648162437,0.6206495066711746
1.3940659076318187,0.4230065622462096,-0.04797754322677625,0.6275094392599928
1.3977621005696355,0.42634955389924967,-0.047586623093713726,0.6199051750901292
1.3943804507908375,0.42323192618464317,-0.04800917276191574,0.6275338329989595
1.3946940761556057,0.423457782527856,-0.048040201342304384,0.6275544861294413
1.395007526032432,0.4236825363967941,-0.04807130748149524,0.6275787534569076
1.3953202243471154,0.42390772165459467,-0.04810201509632242,0.6275988091265868
1.395633186232357,0.42413213377869363,-0.04813293772684865,0.6276217545313563
1.3959457060531104,0.4243571117065703,-0.048163561667810995,0.6276403195387753
1.396258789029246,0.42458160356578434,-0.04819447316856182,0.6276615936679939
1.3965715522594895,0.4248067939832794,-0.0482252625645638,0.6276790500593645
1.3968850269650719,0.42503164007140726,-0.048256175207650465,0.6276988054974774
1.3978474495762585,0.426515580416183,-0.047544971781649265,0.6191543064674008
1.3970312221542174,0.42512305474474915,-0.04821919315994316,0.6270499642445874
1.3979366282165078,0.42669033876280493,-0.04750931132173586,0.6183996267825872
1.397113350896963,0.42519868897810753,-0.048155814911921585,0.6263158491911761
1.3971737030452862,0.42528607424658404,-0.048081339397149814,0.6256188675894251
1.397232248635554,0.42538759073705484,-0.04800744592691583,0.6249424687523991
1.3980268062952916,0.4268708207014585,-0.047478439500620306,0.6176403206456722
1.3972930092565274,0.42549723351614,-0.04793489436619183,0.624251179708554
1.3981119645791455,0.42705156835496266,-0.047450558138046384,0.6168870099806264
1.3981941367506896,0.42723342186055496,-0.04742554819716599,0.6161339718635741
1.3973607663879606,0.4256177989671626,-0.04786585664953724,0.6235516159064194
1.3974379978127136,0.42575160564581144,-0.047801876462652854,0.6228437009743184
1.398270247014091,0.4274147634968586,-0.04740326735950609,0.6153805792306538
1.3975172365466464,0.4258915281392917,-0.04774127393169755,0.6221211688897498
1.397597357490599,0.4260380222423136,-0.04768507144092374,0.6213902151252857
1.397677934790941,0.42618938565901376,-0.04763297648162437,0.6206495066711746
1.3983425420360858,0.42759586652316645,-0.04738399863841394,0.6146301444595038
1.3977621005696355,0.42634955389924967,-0.047586623093713726,0.6199051750901292
1.3984143078873976,0.427775335079573,-0.04736471944768739,0.6138947154255675
1.39848567820107,0.42794989012659806,-0.047345221170980195,0.6131791528412268
1.3978474495762585,0.426515580416183,-0.047544971781649265,0.6191543064674008
1.398556162401887,0.42812127923970994,-0.047324156655203425,0.6124691013420246
1.3986263174919402,0.42828930802722864,-0.04730320529345872,0.6117773932911005
1.3986981079303111,0.42845752619205,-0.047281683402577546,0.6110845850622858
1.3987694316125199,0.428622440876154,-0.04726061131835513,0.6104069393140994
1.398841704136779,0.4287875986559411,-0.04723922911690767,0.6097262806865316
1.3979366282165078,0.42669033876280493,-0.04750931132173586,0.6183996267825872
1.3989131502571057,0.42894928914836916,-0.047218563369560596,0.6090594488358625
1.3980268062952916,0.4268708207014585,-0.047478439500620306,0.6176403206456722
1.3981119645791455,0.42705156835496266,-0.047450558138046384,0.6168870099806264
1.3981941367506896,0.42723342186055496,-0.04742554819716599,0.6161339718635741
1.398270247014091,0.4274147634968586,-0.04740326735950609,0.6153805792306538
1.3983425420360858,0.42759586652316645,-0.04738399863841394,0.6146301444595038
1.3989856863743109,0.429111423007573,-0.047197719032753105,0.6083886713298646
1.3984143078873976,0.427775335079573,-0.04736471944768739,0.6138947154255675
1.3990579052271688,0.4292702911607672,-0.047177527403313074,0.6077298095881041
1.39848567820107,0.42794989012659806,-0.047345221170980195,0.6131791528412268
1.398556162401887,0.42812127923970994,-0.047324156655203425,0.6124691013420246
1.3986263174919402,0.42828930802722864,-0.04730320529345872,0.6117773932911005
1.399131252696071,0.4294295217472743,-0.0471571952934787,0.6070666051679857
1.3986981079303111,0.42845752619205,-0.047281683402577546,0.6110845850622858
1.399204306290397,0.42958533874100757,-0.047137369568487325,0.606412934113989
1.3987694316125199,0.428622440876154,-0.04726061131835513,0.6104069393140994
1.3992785339450184,0.42974159319802596,-0.047117525854138864,0.6057547905353731
1.398841704136779,0.4287875986559411,-0.04723922911690767,0.6097262806865316
1.3989131502571057,0.42894928914836916,-0.047218563369560596,0.6090594488358625
1.3989856863743109,0.429111423007573,-0.047197719032753105,0.6083886713298646
1.399352996723097,0.42989461911601484,-0.04709811753629983,0.6051049175339919
1.399428771395233,0.43004809950385664,-0.04707865316481019,0.6044501807027555
1.3990579052271688,0.4292702911607672,-0.047177527403313074,0.6077298095881041
1.399131252696071,0.4294295217472743,-0.0471571952934787,0.6070666051679857
1.3995044325184718,0.4301983357590535,-0.047059613945950846,0.6038037748520737
1.399204306290397,0.42958533874100757,-0.047137369568487325,0.606412934113989
1.399581388355672,0.4303490994915071,-0.047040565989360406,0.6031526384244856
1.3992785339450184,0.42974159319802596,-0.047117525854138864,0.6057547905353731
1.3996587259300455,0.4304968053667875,-0.047021868351289686,0.6025089353863043
1.399352996723097,0.42989461911601484,-0.04709811753629983,0.6051049175339919
1.399428771395233,0.43004809950385664,-0.04707865316481019,0.6044501807027555
1.3997375209798226,0.43064504885836036,-0.04700310159530255,0.6018600836731507
1.3998163335143419,0.4307902026735311,-0.0469846696424176,0.6012187141131874
1.3995044325184718,0.4301983357590535,-0.047059613945950846,0.6038037748520737
1.399581388355672,0.4303490994915071,-0.047040565989360406,0.6031526384244856
1.3996587259300455,0.4304968053667875,-0.047021868351289686,0.6025089353863043
1.3998965480658019,0.43093596217002733,-0.04696622063616471,0.6005724110962744
1.3999772734309897,0.43107882431322575,-0.04694804313866466,0.5999327773927996
1.400059580070852,0.4312222988082752,-0.0469297855053834,0.5992877493828137
1.4001420105923639,0.4313628307405499,-0.046911788371511776,0.5986494646976772
1.4002259323275559,0.43150404007958537,-0.046893770154858794,0.5980061004584002
1.4003104777840667,0.4316425016285892,-0.046875957436212506,0.5973687093707777
1.4003967059766953,0.43178164318907425,-0.046858059039789735,0.5967257274375354
1.4004831477635324,0.431917979742767,-0.046840360300486106,0.596088824092972
1.4005711494937618,0.4320550596259269,-0.04682264189113969,0.5954467585900984
1.4006598742640728,0.43218953018069295,-0.04680507439706208,0.5948100303889824
1.3997375209798226,0.43064504885836036,-0.04700310159530255,0.6018600836731507
1.4007503599964255,0.4323247418626818,-0.046787421194497664,0.5941675684273262
1.4008411362465456,0.4324572763897921,-0.04676991826371271,0.5935305805262231
1.4009335178184603,0.43259061429581036,-0.04675240263009073,0.5928884180904348
1.3998163335143419,0.4307902026735311,-0.0469846696424176,0.6012187141131874
1.3998965480658019,0.43093596217002733,-0.04696622063616471,0.6005724110962744
1.4010267090399036,0.43272147054123766,-0.04673499353778596,0.5922510119223616
1.3999772734309897,0.43107882431322575,-0.04694804313866466,0.5999327773927996
1.4011217142842114,0.4328531226959723,-0.046717504357432244,0.591607788112538
1.4012170761252054,0.43298221664874936,-0.046700126181688645,0.5909694853906347
1.4013140620436728,0.4331121676533122,-0.04668274808236836,0.5903260727966041
1.400059580070852,0.4312222988082752,-0.0469297855053834,0.5992877493828137
1.4001420105923639,0.4313628307405499,-0.046911788371511776,0.5986494646976772
1.4002259323275559,0.43150404007958537,-0.046893770154858794,0.5980061004584002
1.4003104777840667,0.4316425016285892,-0.046875957436212506,0.5973687093707777
1.4003967059766953,0.43178164318907425,-0.046858059039789735,0.5967257274375354
1.4014119310035442,0.4332397543167282,-0.04666544152266322,0.5896868862591728
1.4015116391287494,0.4333681852097822,-0.046648066477713385,0.5890418631926412
1.4016117599609084,0.43349416922473344,-0.04663077235271976,0.5884012525387694
1.4004831477635324,0.431917979742767,-0.046840360300486106,0.596088824092972
1.4005711494937618,0.4320550596259269,-0.04682264189113969,0.5954467585900984
1.4017134934635285,0.43362105652963867,-0.046613497192703995,0.5877556787149584
1.4018163022730687,0.4337455331266236,-0.046596469750348146,0.5871133861524038
1.4006598742640728,0.43218953018069295,-0.04680507439706208,0.5948100303889824
1.401921090125786,0.43387068541300267,-0.04657974393861783,0.5864649232110674
1.402026260526704,0.4339936539203732,-0.04656296595160575,0.5858205222679617
1.4021330884197107,0.4341174442183365,-0.04654641129017417,0.5851713058510185
1.4022408401032196,0.4342392411731728,-0.0465297126341675,0.5845255295203985
1.4007503599964255,0.4323247418626818,-0.046787421194497664,0.5941675684273262
1.4008411362465456,0.4324572763897921,-0.04676991826371271,0.5935305805262231
1.4023504461578222,0.43436188027509365,-0.04651309360962841,0.5838739683840449
1.4009335178184603,0.43259061429581036,-0.04675240263009073,0.5928884180904348
1.4010267090399036,0.43272147054123766,-0.04673499353778596,0.5922510119223616
1.4024604671198004,0.4344824350455036,-0.046496372942186254,0.5832260405340336
1.4011217142842114,0.4328531226959723,-0.046717504357432244,0.591607788112538
1.4012170761252054,0.43298221664874936,-0.046700126181688645,0.5909694853906347
1.4013140620436728,0.4331121676533122,-0.04668274808236836,0.5903260727966041
1.4025717814607703,0.4346038186726679,-0.04647963965653307,0.5825739196058004
1.4026830536889727,0.43472231286050894,-0.04646254489266732,0.5819257679134459
1.4014119310035442,0.4332397543167282,-0.04666544152266322,0.5896868862591728
1.4015116391287494,0.4333681852097822,-0.046648066477713385,0.5890418631926412
1.4016117599609084,0.43349416922473344,-0.04663077235271976,0.5884012525387694
1.4027950034718342,0.43484086041379455,-0.046444927868128344,0.5812733908902201
1.402906422470927,0.4349563309459168,-0.04642688539184245,0.5806256579075002
1.403017968410125,0.4350716497216496,-0.046408245229317885,0.5799756766484417
1.4017134934635285,0.43362105652963867,-0.046613497192703995,0.5877556787149584
1.4018163022730687,0.4337455331266236,-0.046596469750348146,0.5871133861524038
1.401921090125786,0.43387068541300267,-0.04657974393861783,0.5864649232110674
1.4031293834753737,0.4351840485844809,-0.046385704307865344,0.5793276360892362
1.402026260526704,0.4339936539203732,-0.04656296595160575,0.5858205222679617
1.4021330884197107,0.4341174442183365,-0.04654641129017417,0.5851713058510185
1.4032401641100027,0.4352941806906374,-0.0463612540487702,0.5786802223647752
1.4022408401032196,0.4342392411731728,-0.0465297126341675,0.5845255295203985
1.4023504461578222,0.43436188027509365,-0.04651309360962841,0.5838739683840449
1.4024604671198004,0.4344824350455036,-0.046496372942186254,0.5832260405340336
1.4033497177075556,0.4354015469547116,-0.046335559466072956,0.5780320497586703
